Img-Name,Img-Text,Img-Label,Img-Text-Label,Text-Label,Sentiment,Emotion,Sarcasm,Harmful-Score,Target,Doubtful,image_path,bully_label,sentiment_label,text_bully_label,text_only_label,sarcasm_binary,img_quality,label_check
996.png,michael j fox will always be marty mcfly to me,Nonbully,Bully,Bully,Neutral,Disgust,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/996.png,0,1,1,1,1,ok,consistent
3209.jpg,arna padega,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3209.jpg,0,1,0,0,0,ok,consistent
1765.jpg,When a realative advices me not ot go outside due to cvid and next day I saw him in market Me - ,Nonbully,Bully,Nonbully,Neutral,Surprise,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1765.jpg,0,1,1,0,0,ok,consistent
2737.jpg,Picsart editing picture ad well discover,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2737.jpg,0,1,0,0,0,ok,consistent
3650.jpg,Babu Apne bache ka naam kya rakha jyga Babu tum phle class 8th ka exam dedo fir dekhte h,Nonbully,Bully,Bully,Neutral,Anticipation,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3650.jpg,0,1,1,1,1,ok,consistent
3227.jpg,Arwin R Marak My head is on Profile picture,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3227.jpg,0,1,0,0,0,ok,consistent
5036.jpg,when she is wirh her husband when she is with her boyfriend,Bully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5036.jpg,1,0,1,0,0,ok,check — bully but no keywords
4250.jpg,Abhilekh Pandey Ms dhoni part 2,Nonbully,Bully,Nonbully,Negative,Disgust,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4250.jpg,0,0,1,0,1,ok,consistent
2903.jpg,Vijay Jaiswal @puntasticVU Indians pressing cancel button three to four times on the ATM machine even after taking out their cars: bilkul ricks ni lene ka,Nonbully,Bully,Bully,Negative,Fear,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2903.jpg,0,0,1,1,1,ok,consistent
5973.jpg,The Art The Real Artist,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5973.jpg,0,2,0,0,0,ok,consistent
317.jpg,Deva 15 April ko lockdown khatam ho jayega na,Nonbully,Bully,Nonbully,Neutral,Sadness,No,Partially-Harmful,Society,,/content/drive/MyDrive/Multimodal/bully_data/317.jpg,0,1,1,0,0,ok,consistent
367.jpg,Making Masala movies for Money Making Meanign Movies for the sake of Talent and Art,Nonbully,Nonbully,Nonbully,Positive,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/367.jpg,0,2,0,0,0,ok,consistent
5547.jpg,pay the bill for your food or draw 25,Nonbully,Nonbully,Nonbully,Neutral,Other,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5547.jpg,0,1,0,0,1,ok,consistent
4817.jpg,insta is hidding likes apni picture like hi kaun karta hai SCOOPWHOOP.com,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4817.jpg,0,1,0,0,0,ok,consistent
5371.jpg,Girls after 1 FIR Boys after going to jail,Nonbully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5371.jpg,0,0,1,0,0,ok,consistent
2089.jpg,The fact is silm girls will eat well but never gain weight,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2089.jpg,0,1,0,0,0,ok,consistent
1924.jpg,Friend:Bhai usne meri call kat di He:..Translate Tweet Wo stree hai… wo kisi ka v kaat sakti hai.,Nonbully,Bully,Bully,Negative,Ridicule,No,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/1924.jpg,0,0,1,1,0,ok,consistent
98.png,every dad: *shaves beard* his own baby: i've never met this man in my life,Nonbully,Bully,Bully,Negative,Surprise,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/98.png,0,0,1,1,0,ok,consistent
2259.jpg,no one is met by accident,Nonbully,Nonbully,Nonbully,Negative,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2259.jpg,0,0,0,0,0,ok,consistent
931.jpg,SONU SOOD GOT A CRITICALLY C+RONA PATIENT BHARATHI ASRTIFIED IN AN AIR AMBULANCE FROM NAGPUR TO HYDERABAD TO GET A SPECIAL TREATMENT DONE,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/931.jpg,0,2,0,0,0,ok,consistent
1838.jpg,Daya pata lagao ye 23 ko bhi match dekhne aayegi kya,Nonbully,Nonbully,Nonbully,Neutral,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1838.jpg,0,1,0,0,0,ok,consistent
2371.jpg,"The most important thing in life is to have good friends, not lots of friends. ",Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2371.jpg,0,2,0,0,0,ok,consistent
3458.jpg,3 tournament lage mreko trophy jeetne k liye Aur inse 13 saal se nahi ho pa rha,Nonbully,Bully,Bully,Negative,Disgust,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3458.jpg,0,0,1,1,1,ok,consistent
1719.jpg,"""so it's like drugs?""""It's better than drugs Jeremy""",Nonbully,Nonbully,Nonbully,Negative,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1719.jpg,0,0,0,0,0,ok,consistent
2444.jpg,padoswali aunty:-tera beta bahut pubg khelta hai my mom:khelne de na tere bete jaisa tiktok pe chutiyapanti toh nahi karta hai le me:-,Nonbully,Bully,Bully,Negative,Surprise,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/2444.jpg,0,0,1,1,1,ok,consistent
874.png,when you have an 80 point iq but it's the highest in your village,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/874.png,0,1,0,0,0,ok,consistent
5466.jpg,me you,Nonbully,Nonbully,Nonbully,Neutral,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5466.jpg,0,1,0,0,0,ok,consistent
5218.jpg,"kohli in faaltu matches kohli in important matches,when team needs him most",Nonbully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5218.jpg,0,0,1,0,0,ok,consistent
3410.jpg,What a Beautiful painting DESI ADULT TROLLS Saloo painting bi dekh lo Jara,Nonbully,Bully,Bully,Negative,Happiness,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/3410.jpg,0,0,1,1,1,ok,consistent
5177.jpg,Exam Invigilator Expectation Reality,Nonbully,Bully,Nonbully,Neutral,Surprise,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5177.jpg,0,1,1,0,1,ok,consistent
552.png,"if you see me in public looking a hot mess, just know; my bills are paid, my children have food, & i ain't trying to impress you",Nonbully,Nonbully,Nonbully,Neutral,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/552.png,0,1,0,0,0,ok,consistent
5925.jpg,*Dad tellling me any fake news* Me: Aapko ye faltu cheez kon btata hai? Dad: Maine whatsapp pe padha tha ,Nonbully,Bully,Nonbully,Negative,Ridicule,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5925.jpg,0,0,1,0,1,ok,consistent
479.jpg,people says truth everybody has the value after the death RS 150/- RS 450/-,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/479.jpg,0,1,0,0,0,ok,consistent
3648.jpg,"mumbai indians never won their first match but also never trust RCB sala ka kare, satta lagaye ki na lagaye",Nonbully,Bully,Bully,Negative,Ridicule,Yes,Partially-Harmful,Organization,,/content/drive/MyDrive/Multimodal/bully_data/3648.jpg,0,0,1,1,1,ok,consistent
1860.jpg,if she is my swimming instructor then I have 100% attendance with extra work,Nonbully,Nonbully,Nonbully,Positive,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1860.jpg,0,2,0,0,0,ok,consistent
1566.png,my gynocologist says i can't have sex for 2 weeks what did your dentist say ?,Nonbully,Bully,Bully,Negative,Disgust,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1566.png,0,0,1,1,1,ok,consistent
2754.jpg,Baby khujli hori h*khujla do jraa*Hnn bss yhii pe*Hnn thoda rifht bss yhii*,Bully,Bully,Bully,Negative,Disgust,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2754.jpg,1,0,1,1,1,ok,check — bully but no keywords
5163.jpg,Teacher:Board kon saaf karega?First Beanchers nibbas* Mai…merko sab ata hai.. Mai expert hu,Nonbully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/5163.jpg,0,0,1,0,0,ok,consistent
207.jpg,Friendship is..share with someone,Nonbully,Bully,Nonbully,Neutral,Surprise,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/207.jpg,0,1,1,0,0,ok,consistent
2294.jpg,steam vaporizer was first made in 1888 people in 1887:,Bully,Bully,Nonbully,Negative,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2294.jpg,1,0,1,0,1,ok,check — bully but no keywords
1463.jpg,MOST OF THE BOYS WEAKNESSES,Nonbully,Nonbully,Nonbully,Neutral,Ridicule,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1463.jpg,0,1,0,0,0,ok,consistent
4262.jpg,Ye Wahi dangal wali he na??,Nonbully,Nonbully,Nonbully,Neutral,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4262.jpg,0,1,0,0,0,ok,consistent
5006.jpg,which one to hug?tree or girl,Bully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5006.jpg,1,0,1,0,0,ok,check — bully but no keywords
581.jpg,we dont meet people by accident they are meant to cross out path for a reason,Nonbully,Nonbully,Nonbully,Positive,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/581.jpg,0,2,0,0,0,ok,consistent
5437.jpg,EI Gujju EIGujju almost every desi parent to their kid when it comes to their education and upbringing #wholesomememe arre tu fikar naa kar paise ka,Nonbully,Nonbully,Nonbully,Positive,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5437.jpg,0,2,0,0,0,ok,consistent
4168.jpg,Thanda lega ya garam?Thande mai kya hai?Harpic Aur garam mai?ACID BC,Nonbully,Bully,Bully,Negative,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4168.jpg,0,0,1,1,0,ok,consistent
3537.jpg,"Dec 5,2019, 8:54 PM  Hey  there cutie Hey sorry I'm not really interested Damn can I try again Give it a year Dec 5,2019, 8:56 PM Hey Sorry I'm 2 minutes Late No damn",Nonbully,Nonbully,Nonbully,Neutral,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3537.jpg,0,1,0,0,0,ok,consistent
2554.jpg,भोमस्डिका पक्का रंग लग रहा था -,Nonbully,Bully,Bully,Negative,Angry,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2554.jpg,0,0,1,1,1,ok,consistent
4571.jpg,"titanic replica could set sail by 2022, following orginal route should survive this time considering we've melted all the icebergs",Nonbully,Nonbully,Nonbully,Neutral,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4571.jpg,0,1,0,0,0,ok,consistent
4513.jpg,this is how you make a sandwich did you cut it with a laser?!,Nonbully,Nonbully,Nonbully,Neutral,Anticipation,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4513.jpg,0,1,0,0,1,ok,consistent
5502.jpg,That's why dad is my hero,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5502.jpg,0,2,0,0,0,ok,consistent
1284.png,when you glue your ass shut so your uncle can't rape you survival,Nonbully,Bully,Bully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1284.png,0,0,1,1,0,ok,consistent
1118.png,when you dodge your mom's slap your moves are weak mom,Nonbully,Bully,Nonbully,Neutral,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1118.png,0,1,1,0,0,ok,consistent
5280.jpg,hey devi ye koun sa vastra hai?,Bully,Bully,Nonbully,Neutral,Other,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5280.jpg,1,1,1,0,0,ok,check — bully but no keywords
2719.jpg,"""Im not ""HANDSOME"",But i can give my ""HAND""To ""SOME"" One who need help beauty is in heart,not on face",Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2719.jpg,0,2,0,0,0,ok,consistent
3585.jpg,People's birthday My birthday,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3585.jpg,0,1,0,0,0,ok,consistent
5848.jpg,OTHER ME Ankur Raj Chappal to change kar leta,Nonbully,Bully,Nonbully,Neutral,Ridicule,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5848.jpg,0,1,1,0,1,ok,consistent
4811.jpg,not studying studying Getting low marks SCOOPWHOOP.com,Nonbully,Nonbully,Nonbully,Neutral,Surprise,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4811.jpg,0,1,0,0,1,ok,consistent
1694.jpg,OMG KO OMFG LIKHNE SE AAPKA U.S. KA VISA NAHI LAGNE WALA BC FB/RealBcBilli  ,Nonbully,Nonbully,Nonbully,Negative,Angry,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1694.jpg,0,0,0,0,0,ok,consistent
3613.jpg,"Desi Adult Trolls Choose a Heart, Not a Face",Bully,Nonbully,Nonbully,Positive,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3613.jpg,1,2,0,0,0,ok,check — bully but no keywords
1486.png,where did you learn to do it so good? me when i was 2,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1486.png,0,1,0,0,0,ok,consistent
3441.jpg,स्कूल से बहाना बना गोवा जा रहे थे छठी क्लास के बच्चे…*Me to my friends…*kab khoon khaulega re tera ,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3441.jpg,0,1,0,0,0,ok,consistent
2461.jpg,i looked at you you looked at me aur ho gayi mushkil SCOOPWHOOP.com,Nonbully,Nonbully,Nonbully,Neutral,Fear,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2461.jpg,0,1,0,0,1,ok,consistent
3676.jpg,"Interviewer:what do you check before signing a film?Is it the Script ,Starcast,Money or Co-actors?Emraan Hashmi:",Nonbully,Bully,Nonbully,Negative,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3676.jpg,0,0,1,0,1,ok,consistent
427.jpg,"when  i finish my favourite web/TV series my lonliness:-maalik,aage ka kya socha hai?",Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/427.jpg,0,1,0,0,0,ok,consistent
2203.jpg, don't mock the weak' ,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2203.jpg,0,2,0,0,0,ok,consistent
4933.jpg,my exams after plans coronavirus SCOOPWHOOP.com,Nonbully,Nonbully,Nonbully,Negative,Fear,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4933.jpg,0,0,0,0,0,ok,consistent
3750.jpg,When Nidhi reaches Harvard University with Offer Letter.Le Harvand University-I Am Sorry Babu,Nonbully,Bully,Bully,Negative,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3750.jpg,0,0,1,1,1,ok,consistent
3974.jpg,chal na pani puri laga na,Bully,Bully,Nonbully,Negative,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3974.jpg,1,0,1,0,0,ok,check — bully but no keywords
848.png,nothing is stronger than love except a tiger ii,Nonbully,Nonbully,Nonbully,Neutral,Surprise,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/848.png,0,1,0,0,1,ok,consistent
4758.jpg,ranbir kapoor and ranbir kapoor and alia bhatt ranbir kapoor and deepika padukone ranbir kapoor and alia ranbir kapoor and katrina kaif ranbir kapoor and mahira khan sab kuch try karo. Phir sahi chuno.,Bully,Bully,Bully,Negative,Other,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4758.jpg,1,0,1,1,1,ok,check — bully but no keywords
2602.jpg,Papa:tum mujhe apna papa nhi dost samjho Me:yar teri bandi ko itni problem kya mere phone use karne sai Papa:Bsdk itna friendly hone nahi bola tha,Bully,Bully,Bully,Negative,Disgust,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2602.jpg,1,0,1,1,1,ok,check — bully but no keywords
2515.jpg,"mujhe pata nahi kahan jaana hai,bas jaana hai",Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2515.jpg,0,1,0,0,0,ok,consistent
1541.jpg,you are under arrest!You are under arrest!Koi sense hai iss baat ka?,Nonbully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1541.jpg,0,0,1,0,0,ok,consistent
5835.jpg,When SomeOne asks me for Relationship Advice. Me: Leave Her…,Nonbully,Nonbully,Nonbully,Neutral,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5835.jpg,0,1,0,0,1,ok,consistent
3704.jpg,No one noticed Joe Bidden In Avengers Endgame,Nonbully,Bully,Nonbully,Neutral,Surprise,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3704.jpg,0,1,1,0,1,ok,consistent
5510.jpg,Nowadays Most Common Sabji In Indian Family. What do you call this in your language?,Nonbully,Nonbully,Nonbully,Neutral,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5510.jpg,0,1,0,0,0,ok,consistent
1435.jpg,Friend- Abey aise kahe chal raha hai? Me- Aap kabi lock down me bahar nikle ho? Friend - Nahi Me- Toh fir tum mera dard nai samaj sakte ,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1435.jpg,0,1,0,0,0,ok,consistent
4287.jpg,when teacher punished his favourite students backbanchers-,Nonbully,Nonbully,Nonbully,Neutral,Happiness,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4287.jpg,0,1,0,0,1,ok,consistent
3236.jpg,Bc ye Kodak wale bra Kabhi se manufacture karne lage,Bully,Bully,Bully,Negative,Anticipation,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3236.jpg,1,0,1,1,1,ok,check — bully but no keywords
4663.jpg,VIRAT KOHLI 0-50 50-100,Nonbully,Bully,Nonbully,Negative,Fear,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4663.jpg,0,0,1,0,1,ok,consistent
5936.jpg,This woman is the only person living in the moment,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5936.jpg,0,2,0,0,0,ok,consistent
103.jpg,boys relax usne 'leavemealone' laga diya hai,Nonbully,Bully,Nonbully,Neutral,Other,No,Partially-Harmful,Organization,,/content/drive/MyDrive/Multimodal/bully_data/103.jpg,0,1,1,0,0,ok,consistent
2893.jpg,Kids:Apke mobile mai Game hai?? Me: *bhaag madarchod,Bully,Bully,Bully,Negative,Angry,No,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/2893.jpg,1,0,1,1,0,ok,check — bully but no keywords
418.png,why do white people smell like bologna?,Nonbully,Bully,Nonbully,Negative,Disgust,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/418.png,0,0,1,0,1,ok,consistent
3230.jpg,"BREAKING NEWS तैमूर कक्षा 8 वी में टॉप करके लूटी वाहवाही.... करन जौहर स्कूल ऑफ़ नेपोटिस्म का नाम रोशन किया, फैंस ने की शिक्षा मंत्री बनने की शिफारिश",Nonbully,Bully,Bully,Negative,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3230.jpg,0,0,1,1,1,ok,consistent
1871.jpg,"If you don't clear your misunderstanding in time, they become the reason for distnce forever.",Nonbully,Nonbully,Nonbully,Positive,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1871.jpg,0,2,0,0,0,ok,consistent
1171.jpg,In the chair Hon'ble Deputy speaker MOTION OF THE THANKS OF PRESS Boys..Relax..Ye mai nahi hu..,Nonbully,Bully,Nonbully,Neutral,Surprise,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1171.jpg,0,1,1,0,0,ok,consistent
270.png,they still think i'm not a muslim they still think i'm a chick,Nonbully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/270.png,0,0,1,0,0,ok,consistent
3790.jpg,**Quarantine exists** My mom-mera pyaara beta kidhr hain?*ME Ab kya saaf krwayngi Bottles to bhar di thi Ek aur kaam,Nonbully,Nonbully,Nonbully,Neutral,Sadness,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3790.jpg,0,1,0,0,1,ok,consistent
1425.jpg,Traditional Bikni,Nonbully,Bully,Nonbully,Negative,Surprise,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1425.jpg,0,0,1,0,0,ok,consistent
1875.jpg,Bhai tu akela nahi hai…. Jiske bahot dost hone k baad bhi 1 genuine dost nahi,Nonbully,Nonbully,Nonbully,Negative,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1875.jpg,0,0,0,0,0,ok,consistent
4720.jpg,"*papa duniya gol hai na*nahi beta duniya madarchod thi,duniya madarchod hai,duniya madarchod rahegi",Nonbully,Bully,Bully,Negative,Ridicule,Yes,Partially-Harmful,Society,,/content/drive/MyDrive/Multimodal/bully_data/4720.jpg,0,0,1,1,1,ok,consistent
3511.jpg,Anjaneyadri hill It's the birthday of Lord hauman Jai Bajrang Bali,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3511.jpg,0,1,0,0,0,ok,consistent
1806.jpg,Finally Found The Cameraman ,Nonbully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1806.jpg,0,0,1,0,0,ok,consistent
879.jpg,oh you think your girls loyal? put her in a room with this guy,Nonbully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/879.jpg,0,0,1,0,0,ok,consistent
1355.jpg,don't be a d3s dt3,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1355.jpg,0,2,0,0,0,ok,consistent
467.jpg,"She's a dreamer, and he is her dream.",Nonbully,Nonbully,Nonbully,Neutral,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/467.jpg,0,1,0,0,0,ok,consistent
5889.jpg,When I ask my mom to buy a dog Mom- Mere liye tum Kaafi ho,Nonbully,Bully,Bully,Negative,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5889.jpg,0,0,1,1,1,ok,consistent
4407.jpg,with you without you life goes on with you or without you!,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4407.jpg,0,2,0,0,0,ok,consistent
2929.jpg,"When you have 1000 in your atm but you press 10,000 to see if any miracle can happen Atm be like : oo..bsdk",Nonbully,Nonbully,Bully,Neutral,Angry,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2929.jpg,0,1,0,1,1,ok,consistent
117.jpg,"INTERNATIONAL  Covid-19: US rejects India's vaccine plea, cites domestic priorities Apr 24,2021, 08:27 AM IST | Source: TOI.in main tereko DEVMANUSH samajhta tha tu toh HARAMI nikla re",Nonbully,Bully,Bully,Negative,Angry,No,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/117.jpg,0,0,1,1,0,ok,consistent
5788.jpg,""" I'M THE DANGER OR WHATEVA! "" BREAKING STEREOTYPES JUST INDIAN THINGS",Nonbully,Nonbully,Nonbully,Positive,Happiness,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5788.jpg,0,2,0,0,1,ok,check — has keywords but nonbully
266.png,trump donated his salary to alcoholism research i see it as a personal attack,Nonbully,Bully,Bully,Negative,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/266.png,0,0,1,1,0,ok,consistent
866.png,blame other countries for having no culture rape women everyday,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/866.png,0,1,0,0,0,ok,consistent
4653.jpg,idhar jio ka network achha hai,Nonbully,Nonbully,Nonbully,Neutral,Other,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4653.jpg,0,1,0,0,1,ok,consistent
2963.jpg,corona my career Me watching series,Nonbully,Nonbully,Nonbully,Negative,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2963.jpg,0,0,0,0,0,ok,consistent
1447.jpg,Pranav Sapra @pranabsapra Parents sending me out to get groceries ,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1447.jpg,0,1,0,0,0,ok,consistent
2724.jpg,Saif Ali khan is feeling loved with Kareena Kapoor Khan Taimur Ali Khan Taimur Ali Khan Link Please,Bully,Bully,Bully,Negative,Disgust,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2724.jpg,1,0,1,1,1,ok,check — bully but no keywords
1427.jpg,HE IS PARVINKUMAR BAROT SERVE UNDER GUJRAT POLICE. HE HAS HIS DINNEER OUTSIDE THE HOUSE SO HIS FAMILY DID NOT GET INFECTED BY THE CORONAVIRUS. HE FINISHED HIS LUNCH IN 5 MIN AND WENT AGAIN TO ON HIS DUTY OF GURAT LOCK DOWN…..I REQUEST ALL CITIZENS TO OBEY THEM AND DO AS THEY TELL U BCOZ THEY SUFFER MORE THAN US . ,Nonbully,Nonbully,Nonbully,Positive,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1427.jpg,0,2,0,0,0,ok,consistent
